event_id,name,epoch,pred_sigma_min,T0,P,duration_hours,mag_V,mag_R,depth_mmag,current_oc_min,min_telescope_inches,ra,dec,n_obs_recent,exoclock_priority,recent_activity_flag,events_per_month,network_needed,campaign_flag,ttv_flag,snr_proxy,time_since_last_obs_days,last_obs_jd,Tmid_utc,obs_frac,obs_max_alt,obs_min_alt,obs_mean_airmass,obs_visible,obs_peak_time_jd,ttv_amplitude_min,ttv_signal_strength,ttv_significance_class,instrument_difficulty,instrument_difficulty_norm,aperture_exoclock,required_aperture,aperture_ratio,instrument_flag,instrument_feasible,aperture_consistency,instrument_penalty,science_priority_numeric,science_recency_score,campaign_intensity,campaign_intensity_norm,S1,S2,S3,S4,S5,S6,base_score,final_score,priority_group,obs_frac_pct,final_score_pct,obs_interpretation,ephemeris_interpretation,score_interpretation,science_interpretation,synergy_explanation,score_breakdown,summary_text,flag_labels
WASP-161b_339,WASP-161b,339,17.568512018768736,2459400.3775,5.405515,4.9,11.08,10.711,5.89,-48.5,8.06,126.33784833333331,-11.500986388888888,2,alert,True,5.549887476031423,True,True,1,24.03,1825.3877138439566,2459400.3775,2026-07-11 08:18:38.960,0.0,19.918104503001228,-31.159358755186148,12.956366246625697,0,2461232.928228704,48.5,1.0,strong,3,0.5,8.06,8.382526678217191,0.3492719449257163,OK,True,1.0400157169003958,1.0,5,0.3333333333333333,7.164966242809427,0.8429372050364032,1,5,3,1,5.0,5,3.0999999999999996,3.0999999999999996,0,0.413682092555332,0.9161636485580148,limited visibility,moderate ephemeris uncertainty,top priority target,ExoClock alert target; 2 observations in the last year,multi-site coordination required; active campaign target; partial visibility,"{'priority': 'top priority target', 'score': 3.0999999999999996, 'visibility': 'limited visibility', 'ephemeris': 'moderate ephemeris uncertainty', 'science': 'ExoClock alert target; 2 observations in the last year', 'coordination': 'multi-site coordination required; active campaign target; partial visibility', 'network': True, 'campaign': True}",top priority target. moderate ephemeris uncertainty. limited visibility. TTV signal strong. ExoClock alert target; 2 observations in the last year. part of an active campaign. requires multi-site coordination.,"📡 Campaign, 🌍 Network"
WASP-161b_340,WASP-161b,340,17.6147731452877,2459400.3775,5.405515,4.9,11.08,10.711,5.89,-48.5,8.06,126.33784833333331,-11.500986388888888,2,alert,True,5.549887476031423,True,True,1,24.03,1825.3877138467506,2459400.3775,2026-07-16 18:02:35.456,0.0,39.50842812170942,-6.912628955244574,53.19913141175642,0,2461238.168465926,48.5,1.0,strong,3,0.5,8.06,8.382526678217191,0.3492719449257163,OK,True,1.0400157169003958,1.0,5,0.3333333333333333,7.164966242809427,0.8429372050364032,1,5,3,1,5.0,5,3.0999999999999996,3.0999999999999996,0,0.413682092555332,0.9161636485580148,limited visibility,moderate ephemeris uncertainty,top priority target,ExoClock alert target; 2 observations in the last year,multi-site coordination required; active campaign target; partial visibility,"{'priority': 'top priority target', 'score': 3.0999999999999996, 'visibility': 'limited visibility', 'ephemeris': 'moderate ephemeris uncertainty', 'science': 'ExoClock alert target; 2 observations in the last year', 'coordination': 'multi-site coordination required; active campaign target; partial visibility', 'network': True, 'campaign': True}",top priority target. moderate ephemeris uncertainty. limited visibility. TTV signal strong. ExoClock alert target; 2 observations in the last year. part of an active campaign. requires multi-site coordination.,"📡 Campaign, 🌍 Network"
WASP-161b_341,WASP-161b,341,17.66104882303473,2459400.3775,5.405515,4.9,11.08,10.711,5.89,-48.5,8.06,126.33784833333331,-11.500986388888888,2,alert,True,5.549887476031423,True,True,1,24.03,1825.3877138495445,2459400.3775,2026-07-22 03:46:31.952,0.0,-29.14582323229727,-73.00073543003633,,0,2461243.739258704,48.5,1.0,strong,3,0.5,8.06,8.382526678217191,0.3492719449257163,OK,True,1.0400157169003958,1.0,5,0.3333333333333333,7.164966242809427,0.8429372050364032,1,5,3,1,5.0,5,3.0999999999999996,3.0999999999999996,0,0.413682092555332,0.9161636485580148,limited visibility,moderate ephemeris uncertainty,top priority target,ExoClock alert target; 2 observations in the last year,multi-site coordination required; active campaign target; partial visibility,"{'priority': 'top priority target', 'score': 3.0999999999999996, 'visibility': 'limited visibility', 'ephemeris': 'moderate ephemeris uncertainty', 'science': 'ExoClock alert target; 2 observations in the last year', 'coordination': 'multi-site coordination required; active campaign target; partial visibility', 'network': True, 'campaign': True}",top priority target. moderate ephemeris uncertainty. limited visibility. TTV signal strong. ExoClock alert target; 2 observations in the last year. part of an active campaign. requires multi-site coordination.,"📡 Campaign, 🌍 Network"
WASP-161b_342,WASP-161b,342,17.707338937919022,2459400.3775,5.405515,4.9,11.08,10.711,5.89,-48.5,8.06,126.33784833333331,-11.500986388888888,2,alert,True,5.549887476031423,True,True,1,24.03,1825.3877138523385,2459400.3775,2026-07-27 13:30:28.449,0.0,50.11274834073209,38.122954075682735,1.382347487053265,0,2461249.050329271,48.5,1.0,strong,3,0.5,8.06,8.382526678217191,0.3492719449257163,OK,True,1.0400157169003958,1.0,5,0.3333333333333333,7.164966242809427,0.8429372050364032,1,5,3,1,5.0,5,3.0999999999999996,3.0999999999999996,0,0.413682092555332,0.9161636485580148,limited visibility,moderate ephemeris uncertainty,top priority target,ExoClock alert target; 2 observations in the last year,multi-site coordination required; active campaign target; partial visibility,"{'priority': 'top priority target', 'score': 3.0999999999999996, 'visibility': 'limited visibility', 'ephemeris': 'moderate ephemeris uncertainty', 'science': 'ExoClock alert target; 2 observations in the last year', 'coordination': 'multi-site coordination required; active campaign target; partial visibility', 'network': True, 'campaign': True}",top priority target. moderate ephemeris uncertainty. limited visibility. TTV signal strong. ExoClock alert target; 2 observations in the last year. part of an active campaign. requires multi-site coordination.,"📡 Campaign, 🌍 Network"
WASP-161b_343,WASP-161b,343,17.75364337702014,2459400.3775,5.405515,4.9,11.08,10.711,5.89,-48.5,8.06,126.33784833333331,-11.500986388888888,2,alert,True,5.549887476031423,True,True,1,24.03,1825.3877138551325,2459400.3775,2026-08-01 23:14:24.945,0.0,-36.98104347575657,-73.28609528895178,,0,2461254.3850109377,48.5,1.0,strong,3,0.5,8.06,8.382526678217191,0.3492719449257163,OK,True,1.0400157169003958,1.0,5,0.3333333333333333,7.164966242809427,0.8429372050364032,1,5,3,1,5.0,5,3.0999999999999996,3.0999999999999996,0,0.413682092555332,0.9161636485580148,limited visibility,moderate ephemeris uncertainty,top priority target,ExoClock alert target; 2 observations in the last year,multi-site coordination required; active campaign target; partial visibility,"{'priority': 'top priority target', 'score': 3.0999999999999996, 'visibility': 'limited visibility', 'ephemeris': 'moderate ephemeris uncertainty', 'science': 'ExoClock alert target; 2 observations in the last year', 'coordination': 'multi-site coordination required; active campaign target; partial visibility', 'network': True, 'campaign': True}",top priority target. moderate ephemeris uncertainty. limited visibility. TTV signal strong. ExoClock alert target; 2 observations in the last year. part of an active campaign. requires multi-site coordination.,"📡 Campaign, 🌍 Network"
WASP-185b_280,WASP-185b,280,5.558400000000343,2458597.5532,9.387404,4.67,11.019,10.86,7.55,58.17,6.57,214.05964,-19.54228,0,alert,False,3.1957716957744653,True,True,1,32.97,2628.2120144525543,2458597.5532,2026-07-04 12:36:44.864,0.0,-8.866489979679267,-60.736729814783764,,0,2461226.1074637035,58.17,1.0,strong,3,0.5,6.57,7.373924991570811,0.3072468746487838,OK,True,1.1223630124156485,1.0,5,1.0,6.45873150873234,0.7598507657332165,1,5,3,1,5.0,5,3.0999999999999996,3.0999999999999996,0,0.413682092555332,0.9161636485580148,limited visibility,well constrained ephemeris,top priority target,ExoClock alert target; no observations in the last year,multi-site coordination required; active campaign target; partial visibility,"{'priority': 'top priority target', 'score': 3.0999999999999996, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'ExoClock alert target; no observations in the last year', 'coordination': 'multi-site coordination required; active campaign target; partial visibility', 'network': True, 'campaign': True}",top priority target. well constrained ephemeris. limited visibility. TTV signal strong. ExoClock alert target; no observations in the last year. part of an active campaign. requires multi-site coordination.,"📡 Campaign, 🌍 Network"
WASP-185b_282,WASP-185b,282,5.5885092074363625,2458597.5532,9.387404,4.67,11.019,10.86,7.55,58.17,6.57,214.05964,-19.54228,0,alert,False,3.1957716957744653,True,True,1,32.97,2628.212014458142,2458597.5532,2026-07-23 07:12:28.276,0.0,-59.74927026536934,-81.36448231167621,,0,2461244.7169939354,58.17,1.0,strong,3,0.5,6.57,7.373924991570811,0.3072468746487838,OK,True,1.1223630124156485,1.0,5,1.0,6.45873150873234,0.7598507657332165,1,5,3,1,5.0,5,3.0999999999999996,3.0999999999999996,0,0.413682092555332,0.9161636485580148,limited visibility,well constrained ephemeris,top priority target,ExoClock alert target; no observations in the last year,multi-site coordination required; active campaign target; partial visibility,"{'priority': 'top priority target', 'score': 3.0999999999999996, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'ExoClock alert target; no observations in the last year', 'coordination': 'multi-site coordination required; active campaign target; partial visibility', 'network': True, 'campaign': True}",top priority target. well constrained ephemeris. limited visibility. TTV signal strong. ExoClock alert target; no observations in the last year. part of an active campaign. requires multi-site coordination.,"📡 Campaign, 🌍 Network"
WASP-185b_283,WASP-185b,283,5.603583073141645,2458597.5532,9.387404,4.67,11.019,10.86,7.55,58.17,6.57,214.05964,-19.54228,0,alert,False,3.1957716957744653,True,True,1,32.97,2628.212014460936,2458597.5532,2026-08-01 16:30:19.982,0.0,41.915638795327865,12.424278371851253,2.1989576531272843,0,2461254.2696757177,58.17,1.0,strong,3,0.5,6.57,7.373924991570811,0.3072468746487838,OK,True,1.1223630124156485,1.0,5,1.0,6.45873150873234,0.7598507657332165,1,5,3,1,5.0,5,3.0999999999999996,3.0999999999999996,0,0.413682092555332,0.9161636485580148,limited visibility,well constrained ephemeris,top priority target,ExoClock alert target; no observations in the last year,multi-site coordination required; active campaign target; partial visibility,"{'priority': 'top priority target', 'score': 3.0999999999999996, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'ExoClock alert target; no observations in the last year', 'coordination': 'multi-site coordination required; active campaign target; partial visibility', 'network': True, 'campaign': True}",top priority target. well constrained ephemeris. limited visibility. TTV signal strong. ExoClock alert target; no observations in the last year. part of an active campaign. requires multi-site coordination.,"📡 Campaign, 🌍 Network"
HD2685b_498,HD2685b,498,0.2886033673250487,2459171.799188,4.12690466,4.49,9.59,9.348,11.66,-2.25,5.0,7.3289695833333335,-76.30406194444444,3,low,True,7.269370744319545,True,False,0,94.28,2053.966010116972,2459171.799188,2026-07-05 11:55:32.846,0.0,-18.65281600432414,-31.66511835633372,,0,2461226.9135746066,2.25,0.1125,none,5,0.8333333333333334,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,2,0.25,5.680811223295864,0.6683307321524545,5,1,5,1,2.25,4,3.0875,3.0875,0,0.413682092555332,0.9115358819584172,limited visibility,well constrained ephemeris,top priority target,low ExoClock priority; 3 observations in the last year (moderately monitored),multi-site coordination required; partial visibility,"{'priority': 'top priority target', 'score': 3.0875, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",top priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 3 observations in the last year (moderately monitored). requires multi-site coordination.,🌍 Network
HD2685b_499,HD2685b,499,0.2891201016668161,2459171.799188,4.12690466,4.49,9.59,9.348,11.66,-2.25,5.0,7.3289695833333335,-76.30406194444444,3,low,True,7.269370744319545,True,False,0,94.28,2053.966010119766,2459171.799188,2026-07-09 14:58:17.409,0.0,-29.305278729851132,-40.9333027714955,,0,2461231.0404792707,2.25,0.1125,none,5,0.8333333333333334,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,2,0.25,5.680811223295864,0.6683307321524545,5,1,5,1,2.25,4,3.0875,3.0875,0,0.413682092555332,0.9115358819584172,limited visibility,well constrained ephemeris,top priority target,low ExoClock priority; 3 observations in the last year (moderately monitored),multi-site coordination required; partial visibility,"{'priority': 'top priority target', 'score': 3.0875, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",top priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 3 observations in the last year (moderately monitored). requires multi-site coordination.,🌍 Network
HD2685b_500,HD2685b,500,0.28963694791925826,2459171.799188,4.12690466,4.49,9.59,9.348,11.66,-2.25,5.0,7.3289695833333335,-76.30406194444444,3,low,True,7.269370744319545,True,False,0,94.28,2053.96601012256,2459171.799188,2026-07-13 18:01:01.971,0.0,-39.67694245912097,-42.14906215710116,,0,2461235.1673839237,2.25,0.1125,none,5,0.8333333333333334,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,2,0.25,5.680811223295864,0.6683307321524545,5,1,5,1,2.25,4,3.0875,3.0875,0,0.413682092555332,0.9115358819584172,limited visibility,well constrained ephemeris,top priority target,low ExoClock priority; 3 observations in the last year (moderately monitored),multi-site coordination required; partial visibility,"{'priority': 'top priority target', 'score': 3.0875, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",top priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 3 observations in the last year (moderately monitored). requires multi-site coordination.,🌍 Network
HD2685b_501,HD2685b,501,0.2901539054843998,2459171.799188,4.12690466,4.49,9.59,9.348,11.66,-2.25,5.0,7.3289695833333335,-76.30406194444444,3,low,True,7.269370744319545,True,False,0,94.28,2053.966010125354,2459171.799188,2026-07-17 21:03:46.534,0.0,-30.483792968287474,-41.403576405472876,,0,2461239.459566366,2.25,0.1125,none,5,0.8333333333333334,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,2,0.25,5.680811223295864,0.6683307321524545,5,1,5,1,2.25,4,3.0875,3.0875,0,0.413682092555332,0.9115358819584172,limited visibility,well constrained ephemeris,top priority target,low ExoClock priority; 3 observations in the last year (moderately monitored),multi-site coordination required; partial visibility,"{'priority': 'top priority target', 'score': 3.0875, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",top priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 3 observations in the last year (moderately monitored). requires multi-site coordination.,🌍 Network
HD2685b_502,HD2685b,502,0.29067097376821627,2459171.799188,4.12690466,4.49,9.59,9.348,11.66,-2.25,5.0,7.3289695833333335,-76.30406194444444,3,low,True,7.269370744319545,True,False,0,94.28,2053.966010128148,2459171.799188,2026-07-22 00:06:31.097,0.0,-19.502935299439958,-32.81683106275706,,0,2461243.58647103,2.25,0.1125,none,5,0.8333333333333334,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,2,0.25,5.680811223295864,0.6683307321524545,5,1,5,1,2.25,4,3.0875,3.0875,0,0.413682092555332,0.9115358819584172,limited visibility,well constrained ephemeris,top priority target,low ExoClock priority; 3 observations in the last year (moderately monitored),multi-site coordination required; partial visibility,"{'priority': 'top priority target', 'score': 3.0875, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",top priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 3 observations in the last year (moderately monitored). requires multi-site coordination.,🌍 Network
HD2685b_503,HD2685b,503,0.29118815218095007,2459171.799188,4.12690466,4.49,9.59,9.348,11.66,-2.25,5.0,7.3289695833333335,-76.30406194444444,3,low,True,7.269370744319545,True,False,0,94.28,2053.966010130942,2459171.799188,2026-07-26 03:09:15.660,0.0,-14.472746956795765,-21.392937352290428,,0,2461247.7133756946,2.25,0.1125,none,5,0.8333333333333334,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,2,0.25,5.680811223295864,0.6683307321524545,5,1,5,1,2.25,4,3.0875,3.0875,0,0.413682092555332,0.9115358819584172,limited visibility,well constrained ephemeris,top priority target,low ExoClock priority; 3 observations in the last year (moderately monitored),multi-site coordination required; partial visibility,"{'priority': 'top priority target', 'score': 3.0875, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",top priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 3 observations in the last year (moderately monitored). requires multi-site coordination.,🌍 Network
HD2685b_504,HD2685b,504,0.2917054401368427,2459171.799188,4.12690466,4.49,9.59,9.348,11.66,-2.25,5.0,7.3289695833333335,-76.30406194444444,3,low,True,7.269370744319545,True,False,0,94.28,2053.966010133736,2459171.799188,2026-07-30 06:12:00.222,0.0,-14.45123507568485,-18.354602251209187,,0,2461251.7125025694,2.25,0.1125,none,5,0.8333333333333334,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,2,0.25,5.680811223295864,0.6683307321524545,5,1,5,1,2.25,4,3.0875,3.0875,0,0.413682092555332,0.9115358819584172,limited visibility,well constrained ephemeris,top priority target,low ExoClock priority; 3 observations in the last year (moderately monitored),multi-site coordination required; partial visibility,"{'priority': 'top priority target', 'score': 3.0875, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",top priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 3 observations in the last year (moderately monitored). requires multi-site coordination.,🌍 Network
HD209458b_516,HD209458b,516,0.1137060911254919,2459407.335822,3.52474918,3.09,7.63,7.305,18.11,0.68,5.0,330.7948870833333,18.884318888888888,3,low,True,8.511243912112917,True,False,0,288.07,1818.4293766589835,2459407.335822,2026-07-04 14:32:03.679,0.0,-17.34797842920233,-42.687651141490626,,0,2461226.0222648033,0.68,0.034,none,5,0.8333333333333334,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,2,0.25,6.053373173633875,0.7121615498392794,5,1,5,1,2.25,4,3.0875,3.0875,0,0.413682092555332,0.9115358819584172,limited visibility,well constrained ephemeris,top priority target,low ExoClock priority; 3 observations in the last year (moderately monitored),multi-site coordination required; partial visibility,"{'priority': 'top priority target', 'score': 3.0875, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",top priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 3 observations in the last year (moderately monitored). requires multi-site coordination.,🌍 Network
HD209458b_518,HD209458b,518,0.11397730172345664,2459407.335822,3.52474918,3.09,7.63,7.305,18.11,0.68,5.0,330.7948870833333,18.884318888888888,3,low,True,8.511243912112917,True,False,0,288.07,1818.4293766645715,2459407.335822,2026-07-11 15:43:20.338,0.0,-33.31343375610439,-42.68680918707277,,0,2461233.0717631713,0.68,0.034,none,5,0.8333333333333334,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,2,0.25,6.053373173633875,0.7121615498392794,5,1,5,1,2.25,4,3.0875,3.0875,0,0.413682092555332,0.9115358819584172,limited visibility,well constrained ephemeris,top priority target,low ExoClock priority; 3 observations in the last year (moderately monitored),multi-site coordination required; partial visibility,"{'priority': 'top priority target', 'score': 3.0875, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",top priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 3 observations in the last year (moderately monitored). requires multi-site coordination.,🌍 Network
HD209458b_520,HD209458b,520,0.11424891393794995,2459407.335822,3.52474918,3.09,7.63,7.305,18.11,0.68,5.0,330.7948870833333,18.884318888888888,3,low,True,8.511243912112917,True,False,0,288.07,1818.4293766701594,2459407.335822,2026-07-18 16:54:36.996,0.0,-20.886058850042446,-42.68672627953165,,0,2461240.2865393055,0.68,0.034,none,5,0.8333333333333334,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,2,0.25,6.053373173633875,0.7121615498392794,5,1,5,1,2.25,4,3.0875,3.0875,0,0.413682092555332,0.9115358819584172,limited visibility,well constrained ephemeris,top priority target,low ExoClock priority; 3 observations in the last year (moderately monitored),multi-site coordination required; partial visibility,"{'priority': 'top priority target', 'score': 3.0875, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",top priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 3 observations in the last year (moderately monitored). requires multi-site coordination.,🌍 Network
HD209458b_522,HD209458b,522,0.11452092491138116,2459407.335822,3.52474918,3.09,7.63,7.305,18.11,0.68,5.0,330.7948870833333,18.884318888888888,3,low,True,8.511243912112917,True,False,0,288.07,1818.4293766757473,2459407.335822,2026-07-25 18:05:53.655,0.0,-1.9596877040217344,-39.83572334072738,,0,2461247.3360376735,0.68,0.034,none,5,0.8333333333333334,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,2,0.25,6.053373173633875,0.7121615498392794,5,1,5,1,2.25,4,3.0875,3.0875,0,0.413682092555332,0.9115358819584172,limited visibility,well constrained ephemeris,top priority target,low ExoClock priority; 3 observations in the last year (moderately monitored),multi-site coordination required; partial visibility,"{'priority': 'top priority target', 'score': 3.0875, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",top priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 3 observations in the last year (moderately monitored). requires multi-site coordination.,🌍 Network
HD209458b_523,HD209458b,523,0.11465707904600081,2459407.335822,3.52474918,3.09,7.63,7.305,18.11,0.68,5.0,330.7948870833333,18.884318888888888,3,low,True,8.511243912112917,True,False,0,288.07,1818.4293766780756,2459407.335822,2026-07-29 06:41:31.984,0.075,61.413820206122146,9.488154762672597,2.194937982946654,1,2461250.6955090743,0.68,0.034,none,5,0.8333333333333334,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,2,0.25,6.053373173633875,0.7121615498392794,5,1,5,1,2.25,4,3.0875,3.0875,0,0.8407109322602281,0.9115358819584172,excellent visibility,well constrained ephemeris,top priority target,low ExoClock priority; 3 observations in the last year (moderately monitored),multi-site coordination required; partial visibility,"{'priority': 'top priority target', 'score': 3.0875, 'visibility': 'excellent visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",top priority target. well constrained ephemeris. excellent visibility. low ExoClock priority; 3 observations in the last year (moderately monitored). requires multi-site coordination.,🌍 Network
HD209458b_524,HD209458b,524,0.11479333180912306,2459407.335822,3.52474918,3.09,7.63,7.305,18.11,0.68,5.0,330.7948870833333,18.884318888888888,3,low,True,8.511243912112917,True,False,0,288.07,1818.4293766808696,2459407.335822,2026-08-01 19:17:10.313,0.0,18.833697092000623,-27.652223444347275,16.511920272087085,0,2461254.38553603,0.68,0.034,none,5,0.8333333333333334,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,2,0.25,6.053373173633875,0.7121615498392794,5,1,5,1,2.25,4,3.0875,3.0875,0,0.413682092555332,0.9115358819584172,limited visibility,well constrained ephemeris,top priority target,low ExoClock priority; 3 observations in the last year (moderately monitored),multi-site coordination required; partial visibility,"{'priority': 'top priority target', 'score': 3.0875, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",top priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 3 observations in the last year (moderately monitored). requires multi-site coordination.,🌍 Network
WASP-67b_982,WASP-67b,982,0.7691253012440267,2456724.18524,4.61441621,1.75,12.54,11.66,11.61,-3.13,6.48,295.74384041666667,-19.94958972222222,3,low,True,6.501364123805382,False,False,0,18.94,4501.579971729778,2456724.18524,2026-08-03 00:59:16.007,1.0,41.81397899501047,26.13227569516978,1.6693067052725683,1,2461255.5022685993,3.13,0.1565,none,4,0.6666666666666666,6.48,19.57021052101496,0.8154254383756233,OK,True,3.020094216206012,1.0,2,0.25,1.9504092371416146,0.22945991025195467,4,1,4,5,2.25,2,3.0875,3.0875,0,0.9870556673373575,0.9115358819584172,excellent visibility,well constrained ephemeris,top priority target,low ExoClock priority; 3 observations in the last year (moderately monitored),no special coordination required,"{'priority': 'top priority target', 'score': 3.0875, 'visibility': 'excellent visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'no special coordination required', 'network': False, 'campaign': False}",top priority target. well constrained ephemeris. excellent visibility. low ExoClock priority; 3 observations in the last year (moderately monitored).,—
WASP-62b_485,WASP-62b,485,0.12365569774176002,2459089.34399,4.41193826,3.81,10.21,9.93,15.92,-0.5,5.0,87.13997375,-63.988440555555556,3,medium,True,6.79973250577627,True,False,0,92.04,2136.4212215626612,2459089.34399,2026-07-07 15:11:52.399,0.0,-3.590598609072905,-20.82655329140074,,0,2461229.0499120257,0.5,0.025,none,4,0.6666666666666666,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,3,0.25,5.5399197517328815,0.6517552649097508,5,1,4,1,3.25,4,3.0874999999999995,3.0874999999999995,0,0.413682092555332,0.9101274312541918,limited visibility,well constrained ephemeris,top priority target,medium ExoClock priority; 3 observations in the last year (moderately monitored),multi-site coordination required; partial visibility,"{'priority': 'top priority target', 'score': 3.0874999999999995, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'medium ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",top priority target. well constrained ephemeris. limited visibility. medium ExoClock priority; 3 observations in the last year (moderately monitored). requires multi-site coordination.,🌍 Network
WASP-62b_486,WASP-62b,486,0.12389076131753915,2459089.34399,4.41193826,3.81,10.21,9.93,15.92,-0.5,5.0,87.13997375,-63.988440555555556,3,medium,True,6.79973250577627,True,False,0,92.04,2136.421221565455,2459089.34399,2026-07-12 01:05:03.865,0.0,-41.540324119829656,-54.32321775430483,,0,2461233.627128067,0.5,0.025,none,4,0.6666666666666666,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,3,0.25,5.5399197517328815,0.6517552649097508,5,1,4,1,3.25,4,3.0874999999999995,3.0874999999999995,0,0.413682092555332,0.9101274312541918,limited visibility,well constrained ephemeris,top priority target,medium ExoClock priority; 3 observations in the last year (moderately monitored),multi-site coordination required; partial visibility,"{'priority': 'top priority target', 'score': 3.0874999999999995, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'medium ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",top priority target. well constrained ephemeris. limited visibility. medium ExoClock priority; 3 observations in the last year (moderately monitored). requires multi-site coordination.,🌍 Network
