event_id,name,epoch,pred_sigma_min,recommended_buffer_min,recommended_window_hr,T0,P,duration_hours,mag_V,mag_R,depth_mmag,current_oc_min,min_telescope_inches,ra,dec,n_obs_recent,exoclock_priority,recent_activity_flag,events_per_month,network_needed,campaign_flag,ttv_flag,snr_proxy,time_since_last_obs_days,last_obs_jd,papers_last_12m,papers_last_36m,latest_title,latest_bibcode,last_paper_date,Tmid_utc,obs_frac,obs_max_alt,obs_min_alt,obs_mean_airmass,obs_visible,obs_peak_time_jd,ttv_amplitude_min,ttv_signal_strength,ttv_significance_class,instrument_difficulty,instrument_difficulty_norm,aperture_exoclock,required_aperture,aperture_ratio,instrument_flag,instrument_feasible,aperture_consistency,instrument_penalty,science_priority_numeric,science_recency_score,literature_score,campaign_intensity,campaign_intensity_norm,S1,S2,S3,S4,S5,S6,base_score,final_score,priority_group,obs_frac_pct,final_score_pct,TTV_interpretation,Instrument_interpretation,obs_interpretation,ephemeris_interpretation,science_interpretation,score_interpretation,synergy_explanation,score_breakdown,summary_text,flag_labels
WASP-36b_2654,WASP-36b,2654,0.25301627270984056,90.0,4.82,2457168.698136,1.537365592,1.82,12.7,12.412,21.27,0.93,6.49,131.58040708333334,-8.026947777777778,7,low,,19.513901024005747,False,False,0,19.35,4079.394864441827,2457168.698136,0,0,,,,2026-07-27 08:46:29.260,0.0,35.399346885667015,-14.204118228301047,8.92730644880255,0,2461248.9475608794,0.93,0.0465,none,4,0.6666666666666666,6.49,15.2619909872437,0.6359162911351541,OK,True,2.351616484937396,1.0,2,0.125,1,4.5,0.5294117647058824,1,1,4,1,1.5687499999999999,3,1.7353125,1.7353125,0,0.40726564598442117,0.4685065807144776,No significant transit timing variation signal currently detected.,Compatible with PIRATE. Target brightness is V=12.7 and the expected transit depth is 21.3 mmag. Estimated minimum aperture is 15 inches.,Poor observability. Only 0% of the transit is observable. Peak altitude reaches 35°. Average airmass is 8.93 (poor observing conditions).,"The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.",This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.,This is a moderate priority target,This target has only partial visibility.,"{'priority': 'This is a moderate priority target', 'score': 1.7353125, 'visibility': 'Poor observability. Only 0% of the transit is observable. Peak altitude reaches 35°. Average airmass is 8.93 (poor observing conditions).', 'ephemeris': 'The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.', 'science': 'This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.', 'coordination': 'This target has only partial visibility.', 'network': False, 'campaign': False}","This is a moderate priority target. The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.. Poor observability. Only 0% of the transit is observable. Peak altitude reaches 35°. Average airmass is 8.93 (poor observing conditions).. This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified..",—
WASP-36b_2655,WASP-36b,2655,0.2531026036107791,90.0,4.82,2457168.698136,1.537365592,1.82,12.7,12.412,21.27,0.93,6.49,131.58040708333334,-8.026947777777778,7,low,,19.513901024005747,False,False,0,19.35,4079.3948644441552,2457168.698136,0,0,,,,2026-07-28 21:40:17.647,0.0,-6.603795715132291,-57.39299198511522,,0,2461250.319648692,0.93,0.0465,none,4,0.6666666666666666,6.49,15.2619909872437,0.6359162911351541,OK,True,2.351616484937396,1.0,2,0.125,1,4.5,0.5294117647058824,1,1,4,1,1.5687499999999999,3,1.7353125,1.7353125,0,0.40726564598442117,0.4685065807144776,No significant transit timing variation signal currently detected.,Compatible with PIRATE. Target brightness is V=12.7 and the expected transit depth is 21.3 mmag. Estimated minimum aperture is 15 inches.,Poor observability. Only 0% of the transit is observable. Peak altitude reaches -7°.,"The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.",This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.,This is a moderate priority target,This target has only partial visibility.,"{'priority': 'This is a moderate priority target', 'score': 1.7353125, 'visibility': 'Poor observability. Only 0% of the transit is observable. Peak altitude reaches -7°.', 'ephemeris': 'The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.', 'science': 'This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.', 'coordination': 'This target has only partial visibility.', 'network': False, 'campaign': False}","This is a moderate priority target. The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.. Poor observability. Only 0% of the transit is observable. Peak altitude reaches -7°.. This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified..",—
WASP-36b_2656,WASP-36b,2656,0.25318893758096933,90.0,4.82,2457168.698136,1.537365592,1.82,12.7,12.412,21.27,0.93,6.49,131.58040708333334,-8.026947777777778,7,low,,19.513901024005747,False,False,0,19.35,4079.3948644464836,2457168.698136,0,0,,,,2026-07-30 10:34:06.034,0.0,51.71380621450922,11.780412581679464,2.078902531703511,0,2461252.0222920603,0.93,0.0465,none,4,0.6666666666666666,6.49,15.2619909872437,0.6359162911351541,OK,True,2.351616484937396,1.0,2,0.125,1,4.5,0.5294117647058824,1,1,4,1,1.5687499999999999,3,1.7353125,1.7353125,0,0.40726564598442117,0.4685065807144776,No significant transit timing variation signal currently detected.,Compatible with PIRATE. Target brightness is V=12.7 and the expected transit depth is 21.3 mmag. Estimated minimum aperture is 15 inches.,Poor observability. Only 0% of the transit is observable. Peak altitude reaches 52°. Average airmass is 2.08 (marginal observing conditions).,"The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.",This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.,This is a moderate priority target,This target has only partial visibility.,"{'priority': 'This is a moderate priority target', 'score': 1.7353125, 'visibility': 'Poor observability. Only 0% of the transit is observable. Peak altitude reaches 52°. Average airmass is 2.08 (marginal observing conditions).', 'ephemeris': 'The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.', 'science': 'This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.', 'coordination': 'This target has only partial visibility.', 'network': False, 'campaign': False}","This is a moderate priority target. The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.. Poor observability. Only 0% of the transit is observable. Peak altitude reaches 52°. Average airmass is 2.08 (marginal observing conditions).. This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified..",—
WASP-36b_2657,WASP-36b,2657,0.2532752746172464,90.0,4.82,2457168.698136,1.537365592,1.82,12.7,12.412,21.27,0.93,6.49,131.58040708333334,-8.026947777777778,7,low,,19.513901024005747,False,False,0,19.35,4079.394864448812,2457168.698136,0,0,,,,2026-07-31 23:27:54.421,0.0,-32.88026959160796,-69.82175714865582,,0,2461253.394379873,0.93,0.0465,none,4,0.6666666666666666,6.49,15.2619909872437,0.6359162911351541,OK,True,2.351616484937396,1.0,2,0.125,1,4.5,0.5294117647058824,1,1,4,1,1.5687499999999999,3,1.7353125,1.7353125,0,0.40726564598442117,0.4685065807144776,No significant transit timing variation signal currently detected.,Compatible with PIRATE. Target brightness is V=12.7 and the expected transit depth is 21.3 mmag. Estimated minimum aperture is 15 inches.,Poor observability. Only 0% of the transit is observable. Peak altitude reaches -33°.,"The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.",This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.,This is a moderate priority target,This target has only partial visibility.,"{'priority': 'This is a moderate priority target', 'score': 1.7353125, 'visibility': 'Poor observability. Only 0% of the transit is observable. Peak altitude reaches -33°.', 'ephemeris': 'The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.', 'science': 'This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.', 'coordination': 'This target has only partial visibility.', 'network': False, 'campaign': False}","This is a moderate priority target. The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.. Poor observability. Only 0% of the transit is observable. Peak altitude reaches -33°.. This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified..",—
WASP-36b_2658,WASP-36b,2658,0.2533616147164759,90.0,4.82,2457168.698136,1.537365592,1.82,12.7,12.412,21.27,0.93,6.49,131.58040708333334,-8.026947777777778,7,low,,19.513901024005747,False,False,0,19.35,4079.39486445114,2457168.698136,0,0,,,,2026-08-02 12:21:42.809,0.0,53.576404909452926,35.54615940316161,1.350332306682,0,2461255.0484121414,0.93,0.0465,none,4,0.6666666666666666,6.49,15.2619909872437,0.6359162911351541,OK,True,2.351616484937396,1.0,2,0.125,1,4.5,0.5294117647058824,1,1,4,1,1.5687499999999999,3,1.7353125,1.7353125,0,0.40726564598442117,0.4685065807144776,No significant transit timing variation signal currently detected.,Compatible with PIRATE. Target brightness is V=12.7 and the expected transit depth is 21.3 mmag. Estimated minimum aperture is 15 inches.,Poor observability. Only 0% of the transit is observable. Peak altitude reaches 54°. Average airmass is 1.35 (excellent observing conditions).,"The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.",This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.,This is a moderate priority target,This target has only partial visibility.,"{'priority': 'This is a moderate priority target', 'score': 1.7353125, 'visibility': 'Poor observability. Only 0% of the transit is observable. Peak altitude reaches 54°. Average airmass is 1.35 (excellent observing conditions).', 'ephemeris': 'The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.', 'science': 'This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.', 'coordination': 'This target has only partial visibility.', 'network': False, 'campaign': False}","This is a moderate priority target. The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.. Poor observability. Only 0% of the transit is observable. Peak altitude reaches 54°. Average airmass is 1.35 (excellent observing conditions).. This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified..",—
WASP-36b_2659,WASP-36b,2659,0.25344795787552765,90.0,4.82,2457168.698136,1.537365592,1.82,12.7,12.412,21.27,0.93,6.49,131.58040708333334,-8.026947777777778,7,low,,19.513901024005747,False,False,0,19.35,4079.394864453003,2457168.698136,0,0,,,,2026-08-04 01:15:31.196,0.0,-53.18592107618675,-69.8227676323681,,0,2461256.6343888426,0.93,0.0465,none,4,0.6666666666666666,6.49,15.2619909872437,0.6359162911351541,OK,True,2.351616484937396,1.0,2,0.125,1,4.5,0.5294117647058824,1,1,4,1,1.5687499999999999,3,1.7353125,1.7353125,0,0.40726564598442117,0.4685065807144776,No significant transit timing variation signal currently detected.,Compatible with PIRATE. Target brightness is V=12.7 and the expected transit depth is 21.3 mmag. Estimated minimum aperture is 15 inches.,Poor observability. Only 0% of the transit is observable. Peak altitude reaches -53°.,"The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.",This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.,This is a moderate priority target,This target has only partial visibility.,"{'priority': 'This is a moderate priority target', 'score': 1.7353125, 'visibility': 'Poor observability. Only 0% of the transit is observable. Peak altitude reaches -53°.', 'ephemeris': 'The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.', 'science': 'This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.', 'coordination': 'This target has only partial visibility.', 'network': False, 'campaign': False}","This is a moderate priority target. The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.. Poor observability. Only 0% of the transit is observable. Peak altitude reaches -53°.. This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified..",—
WASP-36b_2660,WASP-36b,2660,0.2535343040912491,90.0,4.82,2457168.698136,1.537365592,1.82,12.7,12.412,21.27,0.93,6.49,131.58040708333334,-8.026947777777778,7,low,,19.513901024005747,False,False,0,19.35,4079.394864455331,2457168.698136,0,0,,,,2026-08-05 14:09:19.583,0.0,53.57687913444712,31.342136708250592,1.4009383724460147,0,2461258.0398099883,0.93,0.0465,none,4,0.6666666666666666,6.49,15.2619909872437,0.6359162911351541,OK,True,2.351616484937396,1.0,2,0.125,1,4.5,0.5294117647058824,1,1,4,1,1.5687499999999999,3,1.7353125,1.7353125,0,0.40726564598442117,0.4685065807144776,No significant transit timing variation signal currently detected.,Compatible with PIRATE. Target brightness is V=12.7 and the expected transit depth is 21.3 mmag. Estimated minimum aperture is 15 inches.,Poor observability. Only 0% of the transit is observable. Peak altitude reaches 54°. Average airmass is 1.40 (excellent observing conditions).,"The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.",This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.,This is a moderate priority target,This target has only partial visibility.,"{'priority': 'This is a moderate priority target', 'score': 1.7353125, 'visibility': 'Poor observability. Only 0% of the transit is observable. Peak altitude reaches 54°. Average airmass is 1.40 (excellent observing conditions).', 'ephemeris': 'The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.', 'science': 'This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.', 'coordination': 'This target has only partial visibility.', 'network': False, 'campaign': False}","This is a moderate priority target. The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.. Poor observability. Only 0% of the transit is observable. Peak altitude reaches 54°. Average airmass is 1.40 (excellent observing conditions).. This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified..",—
WASP-36b_2661,WASP-36b,2661,0.2536206533605707,90.0,4.82,2457168.698136,1.537365592,1.82,12.7,12.412,21.27,0.93,6.49,131.58040708333334,-8.026947777777778,7,low,,19.513901024005747,False,False,0,19.35,4079.3948644576594,2457168.698136,0,0,,,,2026-08-07 03:03:07.970,0.0,-27.89323400475163,-69.63077325518996,,0,2461259.709120023,0.93,0.0465,none,4,0.6666666666666666,6.49,15.2619909872437,0.6359162911351541,OK,True,2.351616484937396,1.0,2,0.125,1,4.5,0.5294117647058824,1,1,4,1,1.5687499999999999,3,1.7353125,1.7353125,0,0.40726564598442117,0.4685065807144776,No significant transit timing variation signal currently detected.,Compatible with PIRATE. Target brightness is V=12.7 and the expected transit depth is 21.3 mmag. Estimated minimum aperture is 15 inches.,Poor observability. Only 0% of the transit is observable. Peak altitude reaches -28°.,"The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.",This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.,This is a moderate priority target,This target has only partial visibility.,"{'priority': 'This is a moderate priority target', 'score': 1.7353125, 'visibility': 'Poor observability. Only 0% of the transit is observable. Peak altitude reaches -28°.', 'ephemeris': 'The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.', 'science': 'This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.', 'coordination': 'This target has only partial visibility.', 'network': False, 'campaign': False}","This is a moderate priority target. The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.. Poor observability. Only 0% of the transit is observable. Peak altitude reaches -28°.. This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified..",—
WASP-36b_2662,WASP-36b,2662,0.25370700568034854,90.0,4.82,2457168.698136,1.537365592,1.82,12.7,12.412,21.27,0.93,6.49,131.58040708333334,-8.026947777777778,7,low,,19.513901024005747,False,False,0,19.35,4079.3948644599877,2457168.698136,0,0,,,,2026-08-08 15:56:56.357,0.0,49.671201925089804,6.912648105066561,2.5689019932413855,0,2461261.0812078356,0.93,0.0465,none,4,0.6666666666666666,6.49,15.2619909872437,0.6359162911351541,OK,True,2.351616484937396,1.0,2,0.125,1,4.5,0.5294117647058824,1,1,4,1,1.5687499999999999,3,1.7353125,1.7353125,0,0.40726564598442117,0.4685065807144776,No significant transit timing variation signal currently detected.,Compatible with PIRATE. Target brightness is V=12.7 and the expected transit depth is 21.3 mmag. Estimated minimum aperture is 15 inches.,Poor observability. Only 0% of the transit is observable. Peak altitude reaches 50°. Average airmass is 2.57 (marginal observing conditions).,"The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.",This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.,This is a moderate priority target,This target has only partial visibility.,"{'priority': 'This is a moderate priority target', 'score': 1.7353125, 'visibility': 'Poor observability. Only 0% of the transit is observable. Peak altitude reaches 50°. Average airmass is 2.57 (marginal observing conditions).', 'ephemeris': 'The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.', 'science': 'This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.', 'coordination': 'This target has only partial visibility.', 'network': False, 'campaign': False}","This is a moderate priority target. The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.. Poor observability. Only 0% of the transit is observable. Peak altitude reaches 50°. Average airmass is 2.57 (marginal observing conditions).. This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified..",—
WASP-36b_2663,WASP-36b,2663,0.25379336104746875,90.0,4.82,2457168.698136,1.537365592,1.82,12.7,12.412,21.27,0.93,6.49,131.58040708333334,-8.026947777777778,7,low,,19.513901024005747,False,False,0,19.35,4079.394864462316,2457168.698136,0,0,,,,2026-08-10 04:50:44.745,0.0,-1.6117325051722509,-53.025046001654694,,0,2461262.783851215,0.93,0.0465,none,4,0.6666666666666666,6.49,15.2619909872437,0.6359162911351541,OK,True,2.351616484937396,1.0,2,0.125,1,4.5,0.5294117647058824,1,1,4,1,1.5687499999999999,3,1.7353125,1.7353125,0,0.40726564598442117,0.4685065807144776,No significant transit timing variation signal currently detected.,Compatible with PIRATE. Target brightness is V=12.7 and the expected transit depth is 21.3 mmag. Estimated minimum aperture is 15 inches.,Poor observability. Only 0% of the transit is observable. Peak altitude reaches -2°.,"The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.",This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.,This is a moderate priority target,This target has only partial visibility.,"{'priority': 'This is a moderate priority target', 'score': 1.7353125, 'visibility': 'Poor observability. Only 0% of the transit is observable. Peak altitude reaches -2°.', 'ephemeris': 'The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.', 'science': 'This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.', 'coordination': 'This target has only partial visibility.', 'network': False, 'campaign': False}","This is a moderate priority target. The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.. Poor observability. Only 0% of the transit is observable. Peak altitude reaches -2°.. This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified..",—
WASP-36b_2664,WASP-36b,2664,0.25387971945882176,90.0,4.82,2457168.698136,1.537365592,1.82,12.7,12.412,21.27,0.93,6.49,131.58040708333334,-8.026947777777778,7,low,,19.513901024005747,False,False,0,19.35,4079.3948644641787,2457168.698136,0,0,,,,2026-08-11 17:44:33.132,0.0,31.187840353733915,-19.23342348539768,14.622661259333771,0,2461264.1559390277,0.93,0.0465,none,4,0.6666666666666666,6.49,15.2619909872437,0.6359162911351541,OK,True,2.351616484937396,1.0,2,0.125,1,4.5,0.5294117647058824,1,1,4,1,1.5687499999999999,3,1.7353125,1.7353125,0,0.40726564598442117,0.4685065807144776,No significant transit timing variation signal currently detected.,Compatible with PIRATE. Target brightness is V=12.7 and the expected transit depth is 21.3 mmag. Estimated minimum aperture is 15 inches.,Poor observability. Only 0% of the transit is observable. Peak altitude reaches 31°. Average airmass is 14.62 (poor observing conditions).,"The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.",This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.,This is a moderate priority target,This target has only partial visibility.,"{'priority': 'This is a moderate priority target', 'score': 1.7353125, 'visibility': 'Poor observability. Only 0% of the transit is observable. Peak altitude reaches 31°. Average airmass is 14.62 (poor observing conditions).', 'ephemeris': 'The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.', 'science': 'This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.', 'coordination': 'This target has only partial visibility.', 'network': False, 'campaign': False}","This is a moderate priority target. The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.. Poor observability. Only 0% of the transit is observable. Peak altitude reaches 31°. Average airmass is 14.62 (poor observing conditions).. This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified..",—
WASP-36b_2665,WASP-36b,2665,0.25396608091130213,90.0,4.82,2457168.698136,1.537365592,1.82,12.7,12.412,21.27,0.93,6.49,131.58040708333334,-8.026947777777778,7,low,,19.513901024005747,False,False,0,19.35,4079.394864466507,2457168.698136,0,0,,,,2026-08-13 06:38:21.519,0.0,23.65354720261156,-27.71405768459655,253.94239071603124,0,2461265.858582396,0.93,0.0465,none,4,0.6666666666666666,6.49,15.2619909872437,0.6359162911351541,OK,True,2.351616484937396,1.0,2,0.125,1,4.5,0.5294117647058824,1,1,4,1,1.5687499999999999,3,1.7353125,1.7353125,0,0.40726564598442117,0.4685065807144776,No significant transit timing variation signal currently detected.,Compatible with PIRATE. Target brightness is V=12.7 and the expected transit depth is 21.3 mmag. Estimated minimum aperture is 15 inches.,Poor observability. Only 0% of the transit is observable. Peak altitude reaches 24°. Average airmass is 253.94 (poor observing conditions).,"The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.",This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.,This is a moderate priority target,This target has only partial visibility.,"{'priority': 'This is a moderate priority target', 'score': 1.7353125, 'visibility': 'Poor observability. Only 0% of the transit is observable. Peak altitude reaches 24°. Average airmass is 253.94 (poor observing conditions).', 'ephemeris': 'The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.', 'science': 'This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.', 'coordination': 'This target has only partial visibility.', 'network': False, 'campaign': False}","This is a moderate priority target. The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.. Poor observability. Only 0% of the transit is observable. Peak altitude reaches 24°. Average airmass is 253.94 (poor observing conditions).. This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified..",—
WASP-36b_2666,WASP-36b,2666,0.25405244540178235,90.0,4.82,2457168.698136,1.537365592,1.82,12.7,12.412,21.27,0.93,6.49,131.58040708333334,-8.026947777777778,7,low,,19.513901024005747,False,False,0,19.35,4079.3948644688353,2457168.698136,0,0,,,,2026-08-14 19:32:09.906,0.0,6.737384546859432,-45.16788465037488,36.92234516744834,0,2461267.230670208,0.93,0.0465,none,4,0.6666666666666666,6.49,15.2619909872437,0.6359162911351541,OK,True,2.351616484937396,1.0,2,0.125,1,4.5,0.5294117647058824,1,1,4,1,1.5687499999999999,3,1.7353125,1.7353125,0,0.40726564598442117,0.4685065807144776,No significant transit timing variation signal currently detected.,Compatible with PIRATE. Target brightness is V=12.7 and the expected transit depth is 21.3 mmag. Estimated minimum aperture is 15 inches.,Poor observability. Only 0% of the transit is observable. Peak altitude reaches 7°. Average airmass is 36.92 (poor observing conditions).,"The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.",This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.,This is a moderate priority target,This target has only partial visibility.,"{'priority': 'This is a moderate priority target', 'score': 1.7353125, 'visibility': 'Poor observability. Only 0% of the transit is observable. Peak altitude reaches 7°. Average airmass is 36.92 (poor observing conditions).', 'ephemeris': 'The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.', 'science': 'This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.', 'coordination': 'This target has only partial visibility.', 'network': False, 'campaign': False}","This is a moderate priority target. The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.. Poor observability. Only 0% of the transit is observable. Peak altitude reaches 7°. Average airmass is 36.92 (poor observing conditions).. This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified..",—
WASP-36b_2667,WASP-36b,2667,0.2541388129272174,90.0,4.82,2457168.698136,1.537365592,1.82,12.7,12.412,21.27,0.93,6.49,131.58040708333334,-8.026947777777778,7,low,,19.513901024005747,False,False,0,19.35,4079.3948644711636,2457168.698136,0,0,,,,2026-08-16 08:25:58.293,0.0,44.88021972965201,-1.4335554487604758,6.884843936276908,0,2461268.9333135765,0.93,0.0465,none,4,0.6666666666666666,6.49,15.2619909872437,0.6359162911351541,OK,True,2.351616484937396,1.0,2,0.125,1,4.5,0.5294117647058824,1,1,4,1,1.5687499999999999,3,1.7353125,1.7353125,0,0.40726564598442117,0.4685065807144776,No significant transit timing variation signal currently detected.,Compatible with PIRATE. Target brightness is V=12.7 and the expected transit depth is 21.3 mmag. Estimated minimum aperture is 15 inches.,Poor observability. Only 0% of the transit is observable. Peak altitude reaches 45°. Average airmass is 6.88 (poor observing conditions).,"The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.",This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.,This is a moderate priority target,This target has only partial visibility.,"{'priority': 'This is a moderate priority target', 'score': 1.7353125, 'visibility': 'Poor observability. Only 0% of the transit is observable. Peak altitude reaches 45°. Average airmass is 6.88 (poor observing conditions).', 'ephemeris': 'The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.', 'science': 'This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified.', 'coordination': 'This target has only partial visibility.', 'network': False, 'campaign': False}","This is a moderate priority target. The ephemeris remains relatively well constrained (0.3 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.. Poor observability. Only 0% of the transit is observable. Peak altitude reaches 45°. Average airmass is 6.88 (poor observing conditions).. This target has a low ExoClock priority. 7 recent observations indicate strong monitoring coverage. No recent literature activity was identified..",—
